provinsi,jenis,daerah,tahun,periode,gk,ump,peng,upah
ACEH,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,126262.0,3165031.0,597940.0,17037
ACEH,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,126262.0,3165031.0,378673.0,17037
ACEH,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,126262.0,3165031.0,976613.0,17037
ACEH,NONMAKANAN,PERDESAAN,2022,MARET,131658.0,3166460.0,633566.0,16772
ACEH,NONMAKANAN,PERDESAAN,2022,MARET,131658.0,3166460.0,406040.0,16772
ACEH,NONMAKANAN,PERDESAAN,2022,MARET,131658.0,3166460.0,1039606.0,16772
ACEH,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,140763.0,3166460.0,633566.0,16772
ACEH,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,140763.0,3166460.0,406040.0,16772
ACEH,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,140763.0,3166460.0,1039606.0,16772
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,130689.0,3165031.0,643591.0,17037
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,130689.0,3165031.0,494227.0,17037
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,130689.0,3165031.0,1137819.0,17037
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,134643.0,3165031.0,643591.0,17037
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,134643.0,3165031.0,494227.0,17037
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,134643.0,3165031.0,1137819.0,17037
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,140570.0,3166460.0,668480.0,16772
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,140570.0,3166460.0,511651.0,16772
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,140570.0,3166460.0,1180132.0,16772
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,149038.0,3166460.0,668480.0,16772
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,149038.0,3166460.0,511651.0,16772
ACEH,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,149038.0,3166460.0,1180132.0,16772
ACEH,TOTAL,PERKOTAAN,2015,MARET,410414.0,1900000.0,466355.0,11226
ACEH,TOTAL,PERKOTAAN,2015,MARET,410414.0,1900000.0,529945.0,11226
ACEH,TOTAL,PERKOTAAN,2015,MARET,410414.0,1900000.0,996300.0,11226
ACEH,TOTAL,PERKOTAAN,2015,SEPTEMBER,420324.0,1900000.0,466355.0,11226
ACEH,TOTAL,PERKOTAAN,2015,SEPTEMBER,420324.0,1900000.0,529945.0,11226
ACEH,TOTAL,PERKOTAAN,2015,SEPTEMBER,420324.0,1900000.0,996300.0,11226
ACEH,TOTAL,PERKOTAAN,2016,MARET,427970.0,2118500.0,548853.0,13627
ACEH,TOTAL,PERKOTAAN,2016,MARET,427970.0,2118500.0,559492.0,13627
ACEH,TOTAL,PERKOTAAN,2016,MARET,427970.0,2118500.0,1108346.0,13627
ACEH,TOTAL,PERKOTAAN,2016,SEPTEMBER,445488.0,2118500.0,548853.0,13627
ACEH,TOTAL,PERKOTAAN,2016,SEPTEMBER,445488.0,2118500.0,559492.0,13627
ACEH,TOTAL,PERKOTAAN,2016,SEPTEMBER,445488.0,2118500.0,1108346.0,13627
ACEH,TOTAL,PERDESAAN,2015,MARET,382117.0,1900000.0,395136.0,11226
ACEH,TOTAL,PERDESAAN,2015,MARET,382117.0,1900000.0,260183.0,11226
ACEH,TOTAL,PERDESAAN,2015,MARET,382117.0,1900000.0,655319.0,11226
ACEH,TOTAL,PERDESAAN,2015,SEPTEMBER,394419.0,1900000.0,395136.0,11226
ACEH,TOTAL,PERDESAAN,2015,SEPTEMBER,394419.0,1900000.0,260183.0,11226
ACEH,TOTAL,PERDESAAN,2015,SEPTEMBER,394419.0,1900000.0,655319.0,11226
ACEH,TOTAL,PERDESAAN,2016,MARET,403985.0,2118500.0,412251.0,13627
ACEH,TOTAL,PERDESAAN,2016,MARET,403985.0,2118500.0,272829.0,13627
ACEH,TOTAL,PERDESAAN,2016,MARET,403985.0,2118500.0,685080.0,13627
ACEH,TOTAL,PERDESAAN,2016,SEPTEMBER,415826.0,2118500.0,412251.0,13627
ACEH,TOTAL,PERDESAAN,2016,SEPTEMBER,415826.0,2118500.0,272829.0,13627
ACEH,TOTAL,PERDESAAN,2016,SEPTEMBER,415826.0,2118500.0,685080.0,13627
ACEH,TOTAL,PERDESAANPERKOTAAN,2015,MARET,390150.0,1900000.0,415354.0,11226
ACEH,TOTAL,PERDESAANPERKOTAAN,2015,MARET,390150.0,1900000.0,336764.0,11226
ACEH,TOTAL,PERDESAANPERKOTAAN,2015,MARET,390150.0,1900000.0,752118.0,11226
ACEH,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,401772.0,1900000.0,415354.0,11226
ACEH,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,401772.0,1900000.0,336764.0,11226
ACEH,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,401772.0,1900000.0,752118.0,11226
ACEH,TOTAL,PERDESAANPERKOTAAN,2016,MARET,410956.0,2118500.0,451952.0,13627
ACEH,TOTAL,PERDESAANPERKOTAAN,2016,MARET,410956.0,2118500.0,356142.0,13627
ACEH,TOTAL,PERDESAANPERKOTAAN,2016,MARET,410956.0,2118500.0,808094.0,13627
ACEH,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,424765.0,2118500.0,451952.0,13627
ACEH,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,424765.0,2118500.0,356142.0,13627
ACEH,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,424765.0,2118500.0,808094.0,13627
ACEH,TOTAL,PERKOTAAN,2017,MARET,458011.0,2500000.0,610732.0,14809
ACEH,TOTAL,PERKOTAAN,2017,MARET,458011.0,2500000.0,576134.0,14809
ACEH,TOTAL,PERKOTAAN,2017,MARET,458011.0,2500000.0,1186867.0,14809
ACEH,TOTAL,PERKOTAAN,2017,SEPTEMBER,479872.0,2500000.0,610732.0,14809
ACEH,TOTAL,PERKOTAAN,2017,SEPTEMBER,479872.0,2500000.0,576134.0,14809
ACEH,TOTAL,PERKOTAAN,2017,SEPTEMBER,479872.0,2500000.0,1186867.0,14809
ACEH,TOTAL,PERKOTAAN,2018,MARET,486338.0,2700000.0,637432.0,13814
ACEH,TOTAL,PERKOTAAN,2018,MARET,486338.0,2700000.0,633864.0,13814
ACEH,TOTAL,PERKOTAAN,2018,MARET,486338.0,2700000.0,1271297.0,13814
ACEH,TOTAL,PERKOTAAN,2018,SEPTEMBER,496752.0,2700000.0,637432.0,13814
ACEH,TOTAL,PERKOTAAN,2018,SEPTEMBER,496752.0,2700000.0,633864.0,13814
ACEH,TOTAL,PERKOTAAN,2018,SEPTEMBER,496752.0,2700000.0,1271297.0,13814
ACEH,TOTAL,PERDESAAN,2017,MARET,425730.0,2500000.0,494150.0,14809
ACEH,TOTAL,PERDESAAN,2017,MARET,425730.0,2500000.0,287004.0,14809
ACEH,TOTAL,PERDESAAN,2017,MARET,425730.0,2500000.0,781155.0,14809
ACEH,TOTAL,PERDESAAN,2017,SEPTEMBER,442869.0,2500000.0,494150.0,14809
ACEH,TOTAL,PERDESAAN,2017,SEPTEMBER,442869.0,2500000.0,287004.0,14809
ACEH,TOTAL,PERDESAAN,2017,SEPTEMBER,442869.0,2500000.0,781155.0,14809
ACEH,TOTAL,PERDESAAN,2018,MARET,454740.0,2700000.0,506656.0,13814
ACEH,TOTAL,PERDESAAN,2018,MARET,454740.0,2700000.0,331248.0,13814
ACEH,TOTAL,PERDESAAN,2018,MARET,454740.0,2700000.0,837905.0,13814
ACEH,TOTAL,PERDESAAN,2018,SEPTEMBER,467242.0,2700000.0,506656.0,13814
ACEH,TOTAL,PERDESAAN,2018,SEPTEMBER,467242.0,2700000.0,331248.0,13814
ACEH,TOTAL,PERDESAAN,2018,SEPTEMBER,467242.0,2700000.0,837905.0,13814
ACEH,TOTAL,PERDESAANPERKOTAAN,2017,MARET,435454.0,2500000.0,529161.0,14809
ACEH,TOTAL,PERDESAANPERKOTAAN,2017,MARET,435454.0,2500000.0,373833.0,14809
ACEH,TOTAL,PERDESAANPERKOTAAN,2017,MARET,435454.0,2500000.0,902994.0,14809
ACEH,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,454124.0,2500000.0,529161.0,14809
ACEH,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,454124.0,2500000.0,373833.0,14809
ACEH,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,454124.0,2500000.0,902994.0,14809
ACEH,TOTAL,PERDESAANPERKOTAAN,2018,MARET,464626.0,2700000.0,547668.0,13814
ACEH,TOTAL,PERDESAANPERKOTAAN,2018,MARET,464626.0,2700000.0,426149.0,13814
ACEH,TOTAL,PERDESAANPERKOTAAN,2018,MARET,464626.0,2700000.0,973817.0,13814
ACEH,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,476665.0,2700000.0,547668.0,13814
ACEH,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,476665.0,2700000.0,426149.0,13814
ACEH,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,476665.0,2700000.0,973817.0,13814
ACEH,TOTAL,PERKOTAAN,2019,MARET,501617.0,2916810.0,639421.0,15065
ACEH,TOTAL,PERKOTAAN,2019,MARET,501617.0,2916810.0,640399.0,15065
ACEH,TOTAL,PERKOTAAN,2019,MARET,501617.0,2916810.0,1279820.0,15065
ACEH,TOTAL,PERKOTAAN,2019,SEPTEMBER,517900.0,2916810.0,639421.0,15065
ACEH,TOTAL,PERKOTAAN,2019,SEPTEMBER,517900.0,2916810.0,640399.0,15065
ACEH,TOTAL,PERKOTAAN,2019,SEPTEMBER,517900.0,2916810.0,1279820.0,15065
ACEH,TOTAL,PERKOTAAN,2020,MARET,541451.0,3165031.0,655222.0,18099
ACEH,TOTAL,PERKOTAAN,2020,MARET,541451.0,3165031.0,704431.0,18099
ACEH,TOTAL,PERKOTAAN,2020,MARET,541451.0,3165031.0,1359653.0,18099
ACEH,TOTAL,PERKOTAAN,2020,SEPTEMBER,543685.0,3165031.0,655222.0,18099
ACEH,TOTAL,PERKOTAAN,2020,SEPTEMBER,543685.0,3165031.0,704431.0,18099
ACEH,TOTAL,PERKOTAAN,2020,SEPTEMBER,543685.0,3165031.0,1359653.0,18099
ACEH,TOTAL,PERDESAAN,2019,MARET,479569.0,2916810.0,520759.0,15065
ACEH,TOTAL,PERDESAAN,2019,MARET,479569.0,2916810.0,334915.0,15065
ACEH,TOTAL,PERDESAAN,2019,MARET,479569.0,2916810.0,855674.0,15065
ACEH,TOTAL,PERDESAAN,2019,SEPTEMBER,497615.0,2916810.0,520759.0,15065
ACEH,TOTAL,PERDESAAN,2019,SEPTEMBER,497615.0,2916810.0,334915.0,15065
ACEH,TOTAL,PERDESAAN,2019,SEPTEMBER,497615.0,2916810.0,855674.0,15065
ACEH,TOTAL,PERDESAAN,2020,MARET,512886.0,3165031.0,566947.0,18099
ACEH,TOTAL,PERDESAAN,2020,MARET,512886.0,3165031.0,378673.0,18099
ACEH,TOTAL,PERDESAAN,2020,MARET,512886.0,3165031.0,945621.0,18099
ACEH,TOTAL,PERDESAAN,2020,SEPTEMBER,514663.0,3165031.0,566947.0,18099
ACEH,TOTAL,PERDESAAN,2020,SEPTEMBER,514663.0,3165031.0,378673.0,18099
ACEH,TOTAL,PERDESAAN,2020,SEPTEMBER,514663.0,3165031.0,945621.0,18099
ACEH,TOTAL,PERDESAANPERKOTAAN,2019,MARET,486935.0,2916810.0,559299.0,15065
ACEH,TOTAL,PERDESAANPERKOTAAN,2019,MARET,486935.0,2916810.0,434133.0,15065
ACEH,TOTAL,PERDESAANPERKOTAAN,2019,MARET,486935.0,2916810.0,993433.0,15065
ACEH,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,504414.0,2916810.0,559299.0,15065
ACEH,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,504414.0,2916810.0,434133.0,15065
ACEH,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,504414.0,2916810.0,993433.0,15065
ACEH,TOTAL,PERDESAANPERKOTAAN,2020,MARET,522125.0,3165031.0,595634.0,18099
ACEH,TOTAL,PERDESAANPERKOTAAN,2020,MARET,522125.0,3165031.0,484536.0,18099
ACEH,TOTAL,PERDESAANPERKOTAAN,2020,MARET,522125.0,3165031.0,1080171.0,18099
ACEH,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,524208.0,3165031.0,595634.0,18099
ACEH,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,524208.0,3165031.0,484536.0,18099
ACEH,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,524208.0,3165031.0,1080171.0,18099
ACEH,TOTAL,PERKOTAAN,2021,MARET,565776.0,3165031.0,734401.0,17037
ACEH,TOTAL,PERKOTAAN,2021,MARET,565776.0,3165031.0,724090.0,17037
ACEH,TOTAL,PERKOTAAN,2021,MARET,565776.0,3165031.0,1458492.0,17037
ACEH,TOTAL,PERKOTAAN,2021,SEPTEMBER,577270.0,3165031.0,734401.0,17037
ACEH,TOTAL,PERKOTAAN,2021,SEPTEMBER,577270.0,3165031.0,724090.0,17037
ACEH,TOTAL,PERKOTAAN,2021,SEPTEMBER,577270.0,3165031.0,1458492.0,17037
ACEH,TOTAL,PERKOTAAN,2022,MARET,606394.0,3166460.0,736172.0,16772
ACEH,TOTAL,PERKOTAAN,2022,MARET,606394.0,3166460.0,716409.0,16772
ACEH,TOTAL,PERKOTAAN,2022,MARET,606394.0,3166460.0,1452581.0,16772
ACEH,TOTAL,PERKOTAAN,2022,SEPTEMBER,646232.0,3166460.0,736172.0,16772
ACEH,TOTAL,PERKOTAAN,2022,SEPTEMBER,646232.0,3166460.0,716409.0,16772
ACEH,TOTAL,PERKOTAAN,2022,SEPTEMBER,646232.0,3166460.0,1452581.0,16772
ACEH,TOTAL,PERDESAAN,2021,MARET,529035.0,3165031.0,597940.0,17037
ACEH,TOTAL,PERDESAAN,2021,MARET,529035.0,3165031.0,378673.0,17037
ACEH,TOTAL,PERDESAAN,2021,MARET,529035.0,3165031.0,976613.0,17037
ACEH,TOTAL,PERDESAAN,2021,SEPTEMBER,541000.0,3165031.0,597940.0,17037
ACEH,TOTAL,PERDESAAN,2021,SEPTEMBER,541000.0,3165031.0,378673.0,17037
ACEH,TOTAL,PERDESAAN,2021,SEPTEMBER,541000.0,3165031.0,976613.0,17037
ACEH,TOTAL,PERDESAAN,2022,MARET,565762.0,3166460.0,633566.0,16772
ACEH,TOTAL,PERDESAAN,2022,MARET,565762.0,3166460.0,406040.0,16772
ACEH,TOTAL,PERDESAAN,2022,MARET,565762.0,3166460.0,1039606.0,16772
ACEH,TOTAL,PERDESAAN,2022,SEPTEMBER,602900.0,3166460.0,633566.0,16772
ACEH,TOTAL,PERDESAAN,2022,SEPTEMBER,602900.0,3166460.0,406040.0,16772
ACEH,TOTAL,PERDESAAN,2022,SEPTEMBER,602900.0,3166460.0,1039606.0,16772
ACEH,TOTAL,PERDESAANPERKOTAAN,2021,MARET,541109.0,3165031.0,643591.0,17037
ACEH,TOTAL,PERDESAANPERKOTAAN,2021,MARET,541109.0,3165031.0,494227.0,17037
ACEH,TOTAL,PERDESAANPERKOTAAN,2021,MARET,541109.0,3165031.0,1137819.0,17037
ACEH,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,552939.0,3165031.0,643591.0,17037
ACEH,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,552939.0,3165031.0,494227.0,17037
ACEH,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,552939.0,3165031.0,1137819.0,17037
ACEH,TOTAL,PERDESAANPERKOTAAN,2022,MARET,579228.0,3166460.0,668480.0,16772
ACEH,TOTAL,PERDESAANPERKOTAAN,2022,MARET,579228.0,3166460.0,511651.0,16772
ACEH,TOTAL,PERDESAANPERKOTAAN,2022,MARET,579228.0,3166460.0,1180132.0,16772
ACEH,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,617293.0,3166460.0,668480.0,16772
ACEH,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,617293.0,3166460.0,511651.0,16772
ACEH,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,617293.0,3166460.0,1180132.0,16772
SUMATERA UTARA,MAKANAN,PERKOTAAN,2015,MARET,261677.0,1625000.0,416073.0,10618
SUMATERA UTARA,MAKANAN,PERKOTAAN,2015,MARET,261677.0,1625000.0,453609.0,10618
SUMATERA UTARA,MAKANAN,PERKOTAAN,2015,MARET,261677.0,1625000.0,869682.0,10618
SUMATERA UTARA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,273271.0,1625000.0,416073.0,10618
SUMATERA UTARA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,273271.0,1625000.0,453609.0,10618
SUMATERA UTARA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,273271.0,1625000.0,869682.0,10618
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,MARET,290096.0,1811875.0,493141.0,11646
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,MARET,290096.0,1811875.0,474404.0,11646
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,MARET,290096.0,1811875.0,967546.0,11646
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,302027.0,1811875.0,493141.0,11646
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,302027.0,1811875.0,474404.0,11646
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,302027.0,1811875.0,967546.0,11646
SUMATERA UTARA,MAKANAN,PERDESAAN,2015,MARET,266143.0,1625000.0,413087.0,10618
SUMATERA UTARA,MAKANAN,PERDESAAN,2015,MARET,266143.0,1625000.0,269407.0,10618
SUMATERA UTARA,MAKANAN,PERDESAAN,2015,MARET,266143.0,1625000.0,682494.0,10618
SUMATERA UTARA,MAKANAN,PERDESAAN,2015,SEPTEMBER,284650.0,1625000.0,413087.0,10618
SUMATERA UTARA,MAKANAN,PERDESAAN,2015,SEPTEMBER,284650.0,1625000.0,269407.0,10618
SUMATERA UTARA,MAKANAN,PERDESAAN,2015,SEPTEMBER,284650.0,1625000.0,682494.0,10618
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,MARET,304942.0,1811875.0,450979.0,11646
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,MARET,304942.0,1811875.0,287255.0,11646
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,MARET,304942.0,1811875.0,738234.0,11646
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,SEPTEMBER,313234.0,1811875.0,450979.0,11646
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,SEPTEMBER,313234.0,1811875.0,287255.0,11646
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,SEPTEMBER,313234.0,1811875.0,738234.0,11646
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,263932.0,1625000.0,414566.0,10618
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,263932.0,1625000.0,360624.0,10618
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,263932.0,1625000.0,775189.0,10618
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,279015.0,1625000.0,414566.0,10618
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,279015.0,1625000.0,360624.0,10618
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,279015.0,1625000.0,775189.0,10618
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,296832.0,1811875.0,472220.0,11646
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,296832.0,1811875.0,381537.0,11646
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,296832.0,1811875.0,853756.0,11646
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,308037.0,1811875.0,472220.0,11646
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,308037.0,1811875.0,381537.0,11646
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,308037.0,1811875.0,853756.0,11646
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,MARET,311996.0,1961354.0,553690.0,13396
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,MARET,311996.0,1961354.0,491793.0,13396
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,MARET,311996.0,1961354.0,1045483.0,13396
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,321688.0,1961354.0,553690.0,13396
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,321688.0,1961354.0,491793.0,13396
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,321688.0,1961354.0,1045483.0,13396
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,MARET,328225.0,2132189.0,586199.0,13257
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,MARET,328225.0,2132189.0,544628.0,13257
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,MARET,328225.0,2132189.0,1130828.0,13257
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,345167.0,2132189.0,586199.0,13257
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,345167.0,2132189.0,544628.0,13257
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,345167.0,2132189.0,1130828.0,13257
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,MARET,316190.0,1961354.0,490603.0,13396
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,MARET,316190.0,1961354.0,278114.0,13396
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,MARET,316190.0,1961354.0,768718.0,13396
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,SEPTEMBER,322222.0,1961354.0,490603.0,13396
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,SEPTEMBER,322222.0,1961354.0,278114.0,13396
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,SEPTEMBER,322222.0,1961354.0,768718.0,13396
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,MARET,333843.0,2132189.0,519512.0,13257
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,MARET,333843.0,2132189.0,337487.0,13257
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,MARET,333843.0,2132189.0,857000.0,13257
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,SEPTEMBER,342317.0,2132189.0,519512.0,13257
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,SEPTEMBER,342317.0,2132189.0,337487.0,13257
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,SEPTEMBER,342317.0,2132189.0,857000.0,13257
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,314243.0,1961354.0,522766.0,13396
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,314243.0,1961354.0,387051.0,13396
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,314243.0,1961354.0,909817.0,13396
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,321967.0,1961354.0,522766.0,13396
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,321967.0,1961354.0,387051.0,13396
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,321967.0,1961354.0,909817.0,13396
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,331105.0,2132189.0,554754.0,13257
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,331105.0,2132189.0,446955.0,13257
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,331105.0,2132189.0,1001709.0,13257
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,343740.0,2132189.0,554754.0,13257
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,343740.0,2132189.0,446955.0,13257
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,343740.0,2132189.0,1001709.0,13257
SUMATERA UTARA,MAKANAN,PERKOTAAN,2019,MARET,354346.0,2303403.0,612136.0,14061
SUMATERA UTARA,MAKANAN,PERKOTAAN,2019,MARET,354346.0,2303403.0,587371.0,14061
SUMATERA UTARA,MAKANAN,PERKOTAAN,2019,MARET,354346.0,2303403.0,1199507.0,14061
SUMATERA UTARA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,366831.0,2303403.0,612136.0,14061
SUMATERA UTARA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,366831.0,2303403.0,587371.0,14061
SUMATERA UTARA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,366831.0,2303403.0,1199507.0,14061
SUMATERA UTARA,MAKANAN,PERKOTAAN,2020,MARET,376919.0,2499423.0,643456.0,15949
SUMATERA UTARA,MAKANAN,PERKOTAAN,2020,MARET,376919.0,2499423.0,639799.0,15949
SUMATERA UTARA,MAKANAN,PERKOTAAN,2020,MARET,376919.0,2499423.0,1283255.0,15949
SUMATERA UTARA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,378679.0,2499423.0,643456.0,15949
SUMATERA UTARA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,378679.0,2499423.0,639799.0,15949
SUMATERA UTARA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,378679.0,2499423.0,1283255.0,15949
SUMATERA UTARA,MAKANAN,PERDESAAN,2019,MARET,348030.0,2303403.0,533737.0,14061
SUMATERA UTARA,MAKANAN,PERDESAAN,2019,MARET,348030.0,2303403.0,369051.0,14061
SUMATERA UTARA,MAKANAN,PERDESAAN,2019,MARET,348030.0,2303403.0,902788.0,14061
SUMATERA UTARA,MAKANAN,PERDESAAN,2019,SEPTEMBER,367379.0,2303403.0,533737.0,14061
SUMATERA UTARA,MAKANAN,PERDESAAN,2019,SEPTEMBER,367379.0,2303403.0,369051.0,14061
SUMATERA UTARA,MAKANAN,PERDESAAN,2019,SEPTEMBER,367379.0,2303403.0,902788.0,14061
SUMATERA UTARA,MAKANAN,PERDESAAN,2020,MARET,376656.0,2499423.0,544441.0,15949
SUMATERA UTARA,MAKANAN,PERDESAAN,2020,MARET,376656.0,2499423.0,390593.0,15949
SUMATERA UTARA,MAKANAN,PERDESAAN,2020,MARET,376656.0,2499423.0,935035.0,15949
SUMATERA UTARA,MAKANAN,PERDESAAN,2020,SEPTEMBER,378550.0,2499423.0,544441.0,15949
SUMATERA UTARA,MAKANAN,PERDESAAN,2020,SEPTEMBER,378550.0,2499423.0,390593.0,15949
SUMATERA UTARA,MAKANAN,PERDESAAN,2020,SEPTEMBER,378550.0,2499423.0,935035.0,15949
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,351215.0,2303403.0,576322.0,14061
SUMATERA UTARA,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,351215.0,2303403.0,487640.0,14061
